atomic_number,ion_number,level_number_lower,level_number_upper,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1,0,1.0,10.0,9.466237363943375e-11,9.46626675475658e-11,9.465447897897404e-11,9.465146335599138e-11,9.465075022749899e-11,9.46393832881552e-11,9.46293026508643e-11,9.462065308157159e-11,9.461809335621746e-11,9.460854363149308e-11,9.460552203053082e-11,9.459845007873424e-11,9.459647184505194e-11,9.458612107546122e-11,9.458089434551196e-11,9.457958685291219e-11,9.457870179522994e-11,9.456905587678175e-11,9.456241795926507e-11,9.455736681379254e-11,9.455165324413891e-11,9.454481964236356e-11,9.45389314948957e-11,9.453481941337775e-11
1,0,1.0,9.0,1.55483086731011e-10,1.554835674419471e-10,1.554701740076168e-10,1.5546524139659218e-10,1.554640749289305e-10,1.5544548129686841e-10,1.5542899075284652e-10,1.5541484055127135e-10,1.5541065287134655e-10,1.5539502919520787e-10,1.5539008561309124e-10,1.553785150810459e-10,1.553752784006401e-10,1.5535834260750864e-10,1.5534979044532512e-10,1.5534765105342548e-10,1.5534620286719266e-10,1.553304193229141e-10,1.5531955744544827e-10,1.5531129190528516e-10,1.5530194223514138e-10,1.5529075953281205e-10,1.552811238180489e-10,1.5527439446694603e-10
1,0,1.0,8.0,2.7030225385925983e-10,2.703030826442774e-10,2.7027998957868706e-10,2.7027148387833196e-10,2.7026947237897165e-10,2.702374056399535e-10,2.7020896116584863e-10,2.7018455026590615e-10,2.7017732543619593e-10,2.701503684594239e-10,2.7014183817418045e-10,2.7012187171430773e-10,2.7011628610986715e-10,2.7008705768604953e-10,2.700722968264982e-10,2.7006860415587487e-10,2.700661045045692e-10,2.700388598061269e-10,2.700201091743743e-10,2.7000583978752574e-10,2.699896980271584e-10,2.699703905949248e-10,2.699537532366719e-10,2.699421336438992e-10
1,0,1.0,7.0,5.055013424107817e-10,5.055028781180351e-10,5.054600844232174e-10,5.05444320957596e-10,5.054405929614098e-10,5.053811564162676e-10,5.053284250882682e-10,5.05283165298563e-10,5.052697688665785e-10,5.052197808009783e-10,5.052039613163611e-10,5.051669311544691e-10,5.051565714545106e-10,5.051023574263186e-10,5.050749761608875e-10,5.050681260622338e-10,5.050634890265645e-10,5.050129455304381e-10,5.049781572937078e-10,5.049516817628093e-10,5.049217308129476e-10,5.048859040852422e-10,5.048550303313295e-10,5.048334671377511e-10
1,0,1.0,6.0,1.041128679384987e-09,1.0411318017878097e-09,1.0410447850616294e-09,1.0410127273217505e-09,1.0410051454690853e-09,1.0408842496321496e-09,1.0407769685805667e-09,1.0406848718025667e-09,1.0406576093490021e-09,1.0405558704306873e-09,1.0405236702648846e-09,1.0404482903144375e-09,1.0404272002722988e-09,1.0403168226355663e-09,1.040261069346982e-09,1.040247120669788e-09,1.040237678256992e-09,1.0401347493005e-09,1.040063897792874e-09,1.0400099725800699e-09,1.0399489648399883e-09,1.0398759834610265e-09,1.039813087275767e-09,1.0397691563087797e-09
1,0,1.0,5.0,2.454418444313471e-09,2.4544256624007965e-09,2.454224472599093e-09,2.4541503360868402e-09,2.4541328011020694e-09,2.4538531369194608e-09,2.4536048764463362e-09,2.453391691363565e-09,2.4533285738907733e-09,2.4530929898495844e-09,2.4530184152479932e-09,2.4528438147750426e-09,2.4527949589381035e-09,2.452539227254388e-09,2.4524100303175635e-09,2.452377704732747e-09,2.4523558217358852e-09,2.452117254752615e-09,2.451953008710641e-09,2.4518279862931664e-09,2.451686528905326e-09,2.4515172888777053e-09,2.4513714193416706e-09,2.4512695253451513e-09
1,0,1.0,4.0,7.084447013320116e-09,7.084467090817293e-09,7.083907300730712e-09,7.083700937635061e-09,7.083652121522324e-09,7.0828732352706055e-09,7.082181335127202e-09,7.08158686175942e-09,7.081410801766593e-09,7.080753453180915e-09,7.080545301699024e-09,7.080057840393685e-09,7.079921412343514e-09,7.079207093296323e-09,7.0788460941343405e-09,7.078755758423497e-09,7.078694602379118e-09,7.078027742896173e-09,7.0775684864806506e-09,7.077218829770631e-09,7.0768231326358686e-09,7.076349617175705e-09,7.075941403563717e-09,7.075656208901921e-09
1,0,1.0,3.0,1.6210227816044102e-08,1.6210402512473975e-08,1.620556867359983e-08,1.62038053781997e-08,1.620338967867083e-08,1.6196826954117457e-08,1.6191100634358053e-08,1.6186252015585705e-08,1.618482798885841e-08,1.6179556850520345e-08,1.6177902189310527e-08,1.617405313364666e-08,1.6172982201961602e-08,1.616741807148282e-08,1.6164632562771087e-08,1.6163938198574654e-08,1.616346872168576e-08,1.615837999731156e-08,1.6154906860386598e-08,1.6152278997931887e-08,1.6149321651044953e-08,1.6145804995693994e-08,1.6142792125994716e-08,1.614069722203829e-08
1,0,1.0,2.0,1.581941307797279e-07,1.5819337342587466e-07,1.5821418622956134e-07,1.5822170551799063e-07,1.5822347262056185e-07,1.5825109354214772e-07,1.582747810125889e-07,1.5829454784629643e-07,1.5830030409865742e-07,1.5832142155425685e-07,1.583279899891662e-07,1.5834315998714922e-07,1.5834735391980834e-07,1.5836895974050743e-07,1.5837966217824677e-07,1.5838231843829573e-07,1.5838411179569693e-07,1.5840341698705495e-07,1.584164554395045e-07,1.584262480331731e-07,1.5843719489628518e-07,1.5845011245666045e-07,1.584610949156859e-07,1.5846868595566229e-07
1,0,2.0,29.0,2.9240532623521367e-12,2.9240623359784805e-12,2.923812162265636e-12,2.9237213581196937e-12,2.923699985755582e-12,2.9233643048391684e-12,2.923073989763491e-12,2.9228299879516067e-12,2.9227586336363803e-12,2.922495700270341e-12,2.9224135428126393e-12,2.9222231161487238e-12,2.9221703019903145e-12,2.921897058779351e-12,2.9217609843383744e-12,2.9217271371912644e-12,2.921704268705957e-12,2.921457233648901e-12,2.9212894961025476e-12,2.9211630399551163e-12,2.921021192942141e-12,2.920853148648863e-12,2.920709712664109e-12,2.920610265411092e-12
1,0,2.0,28.0,3.4780173683547652e-12,3.4780281301509135e-12,3.477731391301615e-12,3.4776236755825742e-12,3.4775983220021374e-12,3.477200072167823e-12,3.4768555858014453e-12,3.476566013078348e-12,3.4764813251938023e-12,3.4761692313966605e-12,3.476071704167202e-12,3.4758456369195437e-12,3.4757829339927773e-12,3.4754585020741903e-12,3.475296918705263e-12,3.475256724713639e-12,3.4752295676514192e-12,3.4749361853227697e-12,3.4747369568052105e-12,3.474586748651792e-12,3.474418247404504e-12,3.4742186106695427e-12,3.4740481953669936e-12,3.473930035636204e-12
1,0,2.0,27.0,4.154596526182969e-12,4.154609413722626e-12,4.154254090020557e-12,4.154125122941647e-12,4.154094768468532e-12,4.153618022382952e-12,4.153205722414938e-12,4.15285920695376e-12,4.152757876140635e-12,4.152384489928568e-12,4.152267822231018e-12,4.151997411212922e-12,4.151922414753817e-12,4.1515344149698505e-12,4.151341196642713e-12,4.151293136001696e-12,4.151260664418113e-12,4.150909898069417e-12,4.1506717323076664e-12,4.150492183823665e-12,4.150290785699863e-12,4.1500521961326626e-12,4.149848549017487e-12,4.149707357993322e-12
1,0,2.0,26.0,5.006573089687805e-12,5.006588735332413e-12,5.006157328831524e-12,5.006000727161107e-12,5.005963866913542e-12,5.005384865344199e-12,5.004884018242404e-12,5.004463002506534e-12,5.0043398718002465e-12,5.003886102775442e-12,5.003744301435999e-12,5.003415604392371e-12,5.003324434960128e-12,5.0028527094353005e-12,5.002617763523653e-12,5.002559320240147e-12,5.0025198329799506e-12,5.002093241982427e-12,5.001803551247741e-12,5.0015851372953196e-12,5.001340121884822e-12,5.001049830166602e-12,5.000802027102749e-12,5.000630208339651e-12
1,0,2.0,25.0,6.075584923218311e-12,6.075603841494219e-12,6.07508219824217e-12,6.074892841127701e-12,6.0748482710966885e-12,6.074148166884699e-12,6.073542567977818e-12,6.073033500120608e-12,6.07288461811534e-12,6.072335950795087e-12,6.0721644946947184e-12,6.071767058772535e-12,6.071656823793531e-12,6.071086452028156e-12,6.07080237597863e-12,6.0707317116001754e-12,6.070683967174557e-12,6.0701681733903186e-12,6.069817908099461e-12,6.069553824445572e-12,6.06925757788939e-12,6.068906589187595e-12,6.068606974057079e-12,6.068399230983341e-12
1,0,2.0,24.0,7.427285259083833e-12,7.427308380624437e-12,7.426670864032539e-12,7.426439457749615e-12,7.426384991374373e-12,7.425529485547975e-12,7.424789537103294e-12,7.42416758776492e-12,7.423985701521801e-12,7.423315440573697e-12,7.423105998303952e-12,7.42262053083411e-12,7.422485884011472e-12,7.421789236708094e-12,7.421442290274044e-12,7.421355989010934e-12,7.42129768001637e-12,7.420667780451945e-12,7.420240054800087e-12,7.4199175837824e-12,7.419555853203041e-12,7.419127299519317e-12,7.41876148913254e-12,7.418507857461966e-12
1,0,2.0,23.0,9.160132753751202e-12,9.160161319592243e-12,9.159373662734558e-12,9.15908774421796e-12,9.159020446138405e-12,9.157963337763912e-12,9.157048936448743e-12,9.15628029613018e-12,9.156055500848647e-12,9.155227079198282e-12,9.154968202725133e-12,9.154368128964456e-12,9.154201689980516e-12,9.153340515526597e-12,9.152911607075828e-12,9.152804915720544e-12,9.152732829720053e-12,9.151954072084894e-12,9.151425237082002e-12,9.151026522234508e-12,9.150579249729493e-12,9.150049330432839e-12,9.149596976838087e-12,9.14928333132527e-12
1,0,2.0,22.0,1.1409320135989201e-11,1.1409355792885832e-11,1.1408372599873046e-11,1.1408015695935463e-11,1.140793168919498e-11,1.140661210043659e-11,1.1405470617961599e-11,1.1404511069626958e-11,1.1404230437415848e-11,1.1403196227331738e-11,1.1402873037926428e-11,1.140212387748362e-11,1.1401916084775547e-11,1.1400840924710122e-11,1.1400305430200955e-11,1.1400172224399398e-11,1.1400082223675671e-11,1.139910991779569e-11,1.1398449636114144e-11,1.1397951810265212e-11,1.1397393349493018e-11,1.1396731687079461e-11,1.1396166865802251e-11,1.1395775234895333e-11
1,0,2.0,21.0,1.4350866861964567e-11,1.4350911851940418e-11,1.4349671335899598e-11,1.4349221035014783e-11,1.4349115045813874e-11,1.4347450202002802e-11,1.4346010136591861e-11,1.4344799646320011e-11,1.4344445631773114e-11,1.4343141021112192e-11,1.4342733342881361e-11,1.4341788355479069e-11,1.4341526251700151e-11,1.4340170109679844e-11,1.4339494690455769e-11,1.4339326680160194e-11,1.4339213164212548e-11,1.433798684119483e-11,1.433715408553919e-11,1.4336526235135246e-11,1.4335821927028262e-11,1.433498748445115e-11,1.433427518761777e-11,1.4333781310232278e-11
1,0,2.0,20.0,1.8264311299036045e-11,1.8264368643723615e-11,1.8262787434167616e-11,1.826221344540182e-11,1.8262078341886896e-11,1.825995611124114e-11,1.8258120309545542e-11,1.825657709777541e-11,1.8256125764398123e-11,1.8254462466521964e-11,1.8253942686301746e-11,1.8252737820864593e-11,1.8252403629696524e-11,1.8250674454226316e-11,1.8249813217468116e-11,1.8249598982018783e-11,1.824945423340412e-11,1.8247890465236263e-11,1.8246828524454153e-11,1.8246027861712827e-11,1.8245129676562236e-11,1.8244065506985774e-11,1.8243157087169815e-11,1.8242527213545052e-11
1,0,2.0,19.0,2.354460424665338e-11,2.3544677994222628e-11,2.3542644487193246e-11,2.3541906307531304e-11,2.3541732557004828e-11,2.353900323616916e-11,2.3536642256885502e-11,2.3534657553283798e-11,2.353407709666917e-11,2.353193792989551e-11,2.3531269437113253e-11,2.3529719845077594e-11,2.3529290036134673e-11,2.352706610289924e-11,2.3525958439042723e-11,2.3525682903329406e-11,2.3525496736905258e-11,2.3523485509844172e-11,2.352211969515263e-11,2.3521089918512918e-11,2.3519934708232607e-11,2.3518566008967164e-11,2.3517397624386887e-11,2.3516587495327196e-11
1,0,2.0,18.0,3.0772841751975057e-11,3.0772938371248434e-11,3.077027418750249e-11,3.076930705937974e-11,3.0769079419056043e-11,3.076550355306453e-11,3.0762410231545264e-11,3.075980986939843e-11,3.0759049348679323e-11,3.0756246567389694e-11,3.0755370687283305e-11,3.075334035102631e-11,3.075277719542905e-11,3.0749863273863444e-11,3.074841193760997e-11,3.0748050910687387e-11,3.07478069815988e-11,3.0745171706707826e-11,3.0743382087805793e-11,3.074203276888587e-11,3.074051908509221e-11,3.073872565242255e-11,3.073719468555878e-11,3.073613314531255e-11
1,0,2.0,17.0,4.0851495302874556e-11,4.085162340683901e-11,4.084809109903779e-11,4.084680885072824e-11,4.084650703958208e-11,4.0841766138909535e-11,4.083766510395938e-11,4.083421769508451e-11,4.0833209453782147e-11,4.08294937863471e-11,4.0828332641682e-11,4.082564107607661e-11,4.082489452202168e-11,4.082103169557819e-11,4.0819107768950376e-11,4.08186291860084e-11,4.081830583049157e-11,4.0814812512393184e-11,4.0812440232432394e-11,4.08106516243547e-11,4.0808645160292564e-11,4.080626790236202e-11,4.0804238575375507e-11,4.080283149522131e-11
1,0,2.0,16.0,5.5173635431303875e-11,5.517380914076609e-11,5.5169019307608887e-11,5.516728056495353e-11,5.51668713053452e-11,5.5160442565476806e-11,5.515488146306179e-11,5.515020667115523e-11,5.514883946127212e-11,5.51438008734963e-11,5.514222631191323e-11,5.513857642560275e-11,5.513756406191535e-11,5.513232586590464e-11,5.5129716910705374e-11,5.5129067923730574e-11,5.5128629434171224e-11,5.512389227315953e-11,5.512067529928558e-11,5.5118249818149245e-11,5.51155289022445e-11,5.51123051532793e-11,5.5109553218585965e-11,5.5107645097851474e-11
1,0,2.0,15.0,7.617209436410619e-11,7.617233457941068e-11,7.616571084274498e-11,7.616330633766343e-11,7.61627403697557e-11,7.615384985722345e-11,7.614615898094904e-11,7.61396936753067e-11,7.613780277374626e-11,7.613083410382254e-11,7.612865635262854e-11,7.612360818372013e-11,7.612220796339453e-11,7.611496279293221e-11,7.611135416346511e-11,7.611045649639747e-11,7.610984998385982e-11,7.61032975230261e-11,7.609884770098788e-11,7.609549264912017e-11,7.609172888743973e-11,7.608726950492847e-11,7.608346272162048e-11,7.608082316518105e-11
1,0,2.0,14.0,2.5042286845124975e-10,2.5042487643883224e-10,2.503692295573413e-10,2.503488868065122e-10,2.5034408761462805e-10,2.502681552845793e-10,2.5020165116512994e-10,2.5014516528007915e-10,2.501285457484964e-10,2.500669124170639e-10,2.5004752841449907e-10,2.500023711231549e-10,2.4998979059346975e-10,2.4992431520636124e-10,2.498914676765248e-10,2.4988327245229367e-10,2.498777298684295e-10,2.498175717268889e-10,2.497764287323355e-10,2.4974525448851716e-10,2.497101265537228e-10,2.496682939747136e-10,2.4963240230872813e-10,2.496074183623405e-10
1,0,2.0,13.0,3.5931098954807524e-10,3.5931387218266814e-10,3.5923398673486485e-10,3.592047832877026e-10,3.5919789372315273e-10,3.5908888834104287e-10,3.5899341863251727e-10,3.589123311997067e-10,3.588884733986292e-10,3.587999974515185e-10,3.587721714406219e-10,3.5870734774911e-10,3.586892883465576e-10,3.585952985627388e-10,3.585481462519268e-10,3.5853638211251996e-10,3.585284258101159e-10,3.584420699242117e-10,3.5838301022888504e-10,3.58338260574993e-10,3.582878356829186e-10,3.5822778673344416e-10,3.5817626590671926e-10,3.5814040270661245e-10
1,0,2.0,12.0,5.309129379277588e-10,5.309172023778752e-10,5.307990241257408e-10,5.307558226024609e-10,5.307456307034675e-10,5.30584378279886e-10,5.304431520596401e-10,5.30323203172623e-10,5.30287911762318e-10,5.301570358895738e-10,5.301158753524795e-10,5.300199881791855e-10,5.299932748996619e-10,5.298542474286e-10,5.297845016057045e-10,5.29767100636325e-10,5.297553320602708e-10,5.29627599520756e-10,5.29540242820041e-10,5.294740529523154e-10,5.293994692487073e-10,5.29310651221321e-10,5.292344476527863e-10,5.291814033130754e-10
1,0,2.0,11.0,8.124971645599726e-10,8.125036951441715e-10,8.1232271752511e-10,8.122565592730847e-10,8.12240951558595e-10,8.119940134784048e-10,8.117777450672217e-10,8.115940613640672e-10,8.115400181103163e-10,8.113396031851251e-10,8.11276572870983e-10,8.11129738617608e-10,8.110888320834254e-10,8.108759376663089e-10,8.107691356128569e-10,8.107424894962561e-10,8.107244682801458e-10,8.105288721370298e-10,8.103951039642935e-10,8.102937486381155e-10,8.101795403419971e-10,8.100435358387159e-10,8.09926847904927e-10,8.098456231300842e-10
1,0,2.0,10.0,1.296809192221923e-09,1.2968196294897297e-09,1.2965303911016418e-09,1.2964246582625992e-09,1.2963997144118145e-09,1.2960050690718474e-09,1.295659445774702e-09,1.295365901827568e-09,1.2952795364411629e-09,1.2949592608403785e-09,1.2948585354947897e-09,1.2946238894787734e-09,1.2945585199401106e-09,1.2942183131632828e-09,1.2940476446888575e-09,1.2940050646953006e-09,1.2939762671754099e-09,1.293663710991149e-09,1.2934499562295703e-09,1.2932879968016493e-09,1.2931055003998408e-09,1.2928881769830413e-09,1.2927017212227565e-09,1.2925719328545113e-09
1,0,2.0,9.0,2.1820670446355997e-09,2.182084642914336e-09,2.1815969643038068e-09,2.181418693635098e-09,2.1813766373432436e-09,2.180711262230031e-09,2.1801285567362913e-09,2.1796336673676915e-09,2.1794880650404763e-09,2.178948124667988e-09,2.17877831829973e-09,2.178382748465008e-09,2.1782725486664527e-09,2.177699036971474e-09,2.1774113334629372e-09,2.177339554960547e-09,2.1772910101425904e-09,2.176764130864448e-09,2.1764038081672422e-09,2.176130799116075e-09,2.175823174831624e-09,2.175456848856209e-09,2.1751425578665803e-09,2.1749237877466635e-09
1,0,2.0,8.0,3.925112474993087e-09,3.925144231608316e-09,3.924264217709429e-09,3.923942537515026e-09,3.923866649758993e-09,3.922666057043647e-09,3.921614679918612e-09,3.920721783139954e-09,3.920459087979357e-09,3.9194849514827875e-09,3.91917860132357e-09,3.918464960568123e-09,3.9182661540871014e-09,3.917231528695531e-09,3.916712519476347e-09,3.916583034364085e-09,3.916495462047283e-09,3.915545014629106e-09,3.914895037541747e-09,3.914402571677561e-09,3.913847673742533e-09,3.913186900108863e-09,3.912619996134852e-09,3.912225393598493e-09
1,0,2.0,7.0,7.708438761975003e-09,7.708501418751613e-09,7.706765169828771e-09,7.70613052470914e-09,7.705980806991804e-09,7.703612264978074e-09,7.701538228082671e-09,7.699776914904408e-09,7.699258742394622e-09,7.697337294683893e-09,7.696733049581082e-09,7.69532549893975e-09,7.694933391074598e-09,7.692892847837657e-09,7.691869266083335e-09,7.69161390125023e-09,7.691441195804772e-09,7.689566816080408e-09,7.68828503791961e-09,7.687313900363212e-09,7.686219670506153e-09,7.684916690559936e-09,7.683798838798041e-09,7.68302075448423e-09
1,0,2.0,6.0,1.7142265703369642e-08,1.714240643351738e-08,1.713850694877073e-08,1.7137081692403333e-08,1.7136745471681687e-08,1.7131426855774794e-08,1.7126770174701288e-08,1.7122816060954037e-08,1.712165284697148e-08,1.7117339787805217e-08,1.7115983533300338e-08,1.71128243868728e-08,1.711194436872788e-08,1.710736499621863e-08,1.7105068050111788e-08,1.710449502147607e-08,1.7104107481110207e-08,1.709990168593548e-08,1.7097025793487222e-08,1.7094846984737988e-08,1.7092392119332272e-08,1.708946907787753e-08,1.7086961468912937e-08,1.708521610649864e-08
1,0,2.0,5.0,4.59284419323445e-08,4.5928826398100745e-08,4.591817434144219e-08,4.5914281581505605e-08,4.5913363314200806e-08,4.5898839502009116e-08,4.588612639580685e-08,4.587533354414851e-08,4.5872158893887474e-08,4.5860389098385785e-08,4.585668850654477e-08,4.5848069479390956e-08,4.584566874792632e-08,4.583317738647e-08,4.582691275842276e-08,4.5825349982998514e-08,4.582429309454183e-08,4.581282417677527e-08,4.5804982846764464e-08,4.579904271100186e-08,4.5792350507177147e-08,4.578438275651723e-08,4.577754804327462e-08,4.577279124055625e-08
